trade_num,entry_time,exit_time,exit_reason,applied_sl_pts,actual_pnl,simulated_pnl,savings,regression_active
1377,2025-10-28 14:49:23,2025-10-28 14:49:33,Take Profit 2,15.0,936.45,936.45,0.0,False
1378,2025-10-28 14:49:23,2025-10-28 14:49:33,Take Profit 2,15.0,936.45,936.45,0.0,False
1379,2025-10-28 14:49:23,2025-10-28 14:49:36,Trailing Stop,15.0,1100.89,1100.89,0.0,False
1380,2025-10-28 14:49:23,2025-10-28 14:49:36,Trailing Stop,10.0,1100.89,1100.89,0.0,True
1381,2025-10-28 14:49:23,2025-10-28 14:49:36,Trailing Stop,5.0,1100.89,1100.89,0.0,True
1382,2025-10-28 14:49:40,2025-10-28 14:50:30,Take Profit 1,5.0,867.58,867.58,0.0,True
1383,2025-10-28 14:49:40,2025-10-28 14:50:30,Take Profit 1,15.0,867.58,867.58,0.0,False
1384,2025-10-28 14:49:40,2025-10-28 14:50:30,Take Profit 1,15.0,867.58,867.58,0.0,False
1385,2025-10-28 14:49:40,2025-10-28 14:50:39,Trailing Stop,15.0,87.14,87.14,0.0,False
1386,2025-10-28 14:49:40,2025-10-28 14:50:39,Trailing Stop,10.0,87.14,87.14,0.0,True
1387,2025-10-28 14:49:40,2025-10-28 14:50:39,Trailing Stop,5.0,87.14,87.14,0.0,True
1388,2025-10-28 14:51:09,2025-10-28 14:53:19,Take Profit 1,5.0,760.19,760.19,0.0,True
1389,2025-10-28 14:51:09,2025-10-28 14:53:19,Take Profit 1,15.0,760.19,760.19,0.0,False
1390,2025-10-28 14:51:09,2025-10-28 14:53:19,Take Profit 1,15.0,760.19,760.19,0.0,False
1391,2025-10-28 14:51:09,2025-10-28 14:53:31,Trailing Stop,15.0,49.73,49.73,0.0,False
1392,2025-10-28 14:51:09,2025-10-28 14:53:31,Trailing Stop,10.0,49.73,49.73,0.0,True
1393,2025-10-28 14:51:09,2025-10-28 14:53:31,Trailing Stop,5.0,49.73,49.73,0.0,True
1394,2025-10-28 14:54:22,2025-10-28 14:55:16,Take Profit 1,5.0,782.44,782.44,0.0,True
1395,2025-10-28 14:54:22,2025-10-28 14:55:16,Take Profit 1,15.0,782.44,782.44,0.0,False
1396,2025-10-28 14:54:22,2025-10-28 14:55:16,Take Profit 1,15.0,782.44,782.44,0.0,False
1397,2025-10-28 14:54:40,2025-10-28 14:56:05,Stop Loss,15.0,-6091.04,-6091.04,0.0,False
1398,2025-10-28 14:54:40,2025-10-28 14:56:05,Stop Loss,10.0,-6091.04,-4060.693333333333,2030.3466666666668,True
1399,2025-10-28 14:54:40,2025-10-28 14:56:05,Stop Loss,5.0,-6091.04,-2030.3466666666666,4060.6933333333336,True
1400,2025-10-28 14:54:22,2025-10-28 14:56:06,Take Profit 2,5.0,949.61,949.61,0.0,True
1401,2025-10-28 14:54:22,2025-10-28 14:56:06,Take Profit 2,15.0,949.61,949.61,0.0,False
1402,2025-10-28 14:54:22,2025-10-28 14:56:06,Take Profit 2,15.0,949.61,949.61,0.0,False
1403,2025-10-28 14:54:22,2025-10-28 14:56:24,Trailing Stop,15.0,1989.16,1989.16,0.0,False
1404,2025-10-28 14:54:22,2025-10-28 14:56:24,Trailing Stop,10.0,1989.16,1989.16,0.0,True
1405,2025-10-28 14:54:22,2025-10-28 14:56:24,Trailing Stop,5.0,1989.16,1989.16,0.0,True
1406,2025-10-28 14:56:56,2025-10-28 14:57:15,Take Profit 1,5.0,382.97,382.97,0.0,True
1407,2025-10-28 14:56:56,2025-10-28 14:57:15,Take Profit 1,15.0,382.97,382.97,0.0,False
1408,2025-10-28 14:56:56,2025-10-28 14:57:15,Take Profit 1,15.0,382.97,382.97,0.0,False
1409,2025-10-28 14:56:44,2025-10-28 14:57:25,Stop Loss,15.0,-6876.96,-6876.96,0.0,False
1410,2025-10-28 14:56:44,2025-10-28 14:57:25,Stop Loss,10.0,-6876.96,-4584.639999999999,2292.3200000000006,True
1411,2025-10-28 14:56:56,2025-10-28 14:57:25,Take Profit 2,5.0,1102.51,1102.51,0.0,True
1412,2025-10-28 14:56:56,2025-10-28 14:57:25,Take Profit 2,15.0,1102.51,1102.51,0.0,False
1413,2025-10-28 14:56:56,2025-10-28 14:57:25,Take Profit 2,15.0,1102.51,1102.51,0.0,False
1414,2025-10-28 14:56:44,2025-10-28 14:57:25,Stop Loss,15.0,-6876.96,-6876.96,0.0,False
1415,2025-10-28 14:56:56,2025-10-28 14:57:38,Trailing Stop,10.0,1665.37,1665.37,0.0,True
1416,2025-10-28 14:56:56,2025-10-28 14:57:38,Trailing Stop,5.0,1665.37,1665.37,0.0,True
1417,2025-10-28 14:56:56,2025-10-28 14:57:38,Trailing Stop,5.0,1665.37,1665.37,0.0,True
1418,2025-10-28 14:57:58,2025-10-28 14:58:48,Stop Loss,5.0,-4511.78,-1503.9266666666665,3007.8533333333335,True
1419,2025-10-28 14:57:58,2025-10-28 14:58:48,Stop Loss,5.0,-4511.78,-1503.9266666666665,3007.8533333333335,True
1420,2025-10-28 14:57:58,2025-10-28 14:58:48,Stop Loss,5.0,-4511.78,-1503.9266666666665,3007.8533333333335,True
1421,2025-10-28 14:59:03,2025-10-28 15:00:05,Stop Loss,5.0,-6011.05,-2003.6833333333334,4007.366666666667,True
1422,2025-10-28 14:59:03,2025-10-28 15:00:05,Stop Loss,5.0,-6011.05,-2003.6833333333334,4007.366666666667,True
1423,2025-10-28 14:59:03,2025-10-28 15:00:05,Stop Loss,5.0,-6011.05,-2003.6833333333334,4007.366666666667,True
1424,2025-10-28 15:00:21,2025-10-28 15:00:37,Take Profit 1,5.0,415.74,415.74,0.0,True
1425,2025-10-28 15:00:21,2025-10-28 15:00:37,Take Profit 1,15.0,415.74,415.74,0.0,False
1426,2025-10-28 15:00:21,2025-10-28 15:00:37,Take Profit 1,15.0,415.74,415.74,0.0,False
1427,2025-10-28 15:00:21,2025-10-28 15:00:40,Trailing Stop,15.0,14.51,14.51,0.0,False
1428,2025-10-28 15:00:21,2025-10-28 15:00:40,Trailing Stop,10.0,14.51,14.51,0.0,True
1429,2025-10-28 15:00:21,2025-10-28 15:00:40,Trailing Stop,5.0,14.51,14.51,0.0,True
1430,2025-10-28 15:00:42,2025-10-28 15:00:56,Take Profit 1,5.0,453.06,453.06,0.0,True
1431,2025-10-28 15:00:42,2025-10-28 15:00:56,Take Profit 1,15.0,453.06,453.06,0.0,False
1432,2025-10-28 15:00:42,2025-10-28 15:00:56,Take Profit 1,15.0,453.06,453.06,0.0,False
1433,2025-10-28 15:00:42,2025-10-28 15:01:01,Take Profit 2,15.0,895.28,895.28,0.0,False
1434,2025-10-28 15:00:42,2025-10-28 15:01:01,Take Profit 2,15.0,895.28,895.28,0.0,False
1435,2025-10-28 15:00:42,2025-10-28 15:01:01,Take Profit 2,15.0,895.28,895.28,0.0,False
1436,2025-10-28 15:00:42,2025-10-28 15:01:17,Take Profit 3,15.0,1502.39,1502.39,0.0,False
1437,2025-10-28 15:00:42,2025-10-28 15:01:17,Take Profit 3,15.0,1502.39,1502.39,0.0,False
1438,2025-10-28 15:00:42,2025-10-28 15:01:17,Take Profit 3,15.0,1502.39,1502.39,0.0,False
1439,2025-10-28 15:01:27,2025-10-28 15:01:37,Take Profit 1,15.0,399.76,399.76,0.0,False
1440,2025-10-28 15:01:27,2025-10-28 15:01:37,Take Profit 1,15.0,399.76,399.76,0.0,False
1441,2025-10-28 15:01:27,2025-10-28 15:01:37,Take Profit 1,15.0,399.76,399.76,0.0,False
1442,2025-10-28 15:01:27,2025-10-28 15:01:57,Take Profit 2,15.0,1093.07,1093.07,0.0,False
1443,2025-10-28 15:01:27,2025-10-28 15:01:57,Take Profit 2,15.0,1093.07,1093.07,0.0,False
1444,2025-10-28 15:01:27,2025-10-28 15:01:57,Take Profit 2,15.0,1093.07,1093.07,0.0,False
1445,2025-10-28 15:01:27,2025-10-28 15:02:02,Take Profit 3,15.0,1550.27,1550.27,0.0,False
1446,2025-10-28 15:01:27,2025-10-28 15:02:02,Take Profit 3,15.0,1550.27,1550.27,0.0,False
1447,2025-10-28 15:01:27,2025-10-28 15:02:02,Take Profit 3,15.0,1550.27,1550.27,0.0,False
1448,2025-10-28 15:02:23,2025-10-28 15:04:02,Take Profit 1,15.0,428.86,428.86,0.0,False
1449,2025-10-28 15:02:23,2025-10-28 15:04:02,Take Profit 1,15.0,428.86,428.86,0.0,False
1450,2025-10-28 15:03:09,2025-10-28 15:04:02,Stop Loss,15.0,-9417.76,-9417.76,0.0,False
1451,2025-10-28 15:03:09,2025-10-28 15:04:02,Stop Loss,10.0,-9417.76,-6278.506666666666,3139.253333333334,True
1452,2025-10-28 15:02:23,2025-10-28 15:04:02,Take Profit 1,5.0,428.86,428.86,0.0,True
1453,2025-10-28 15:03:09,2025-10-28 15:04:02,Stop Loss,15.0,-9417.76,-9417.76,0.0,False
1454,2025-10-28 15:02:23,2025-10-28 15:04:08,Trailing Stop,10.0,183.15,183.15,0.0,True
1455,2025-10-28 15:02:23,2025-10-28 15:04:08,Trailing Stop,5.0,183.15,183.15,0.0,True
1456,2025-10-28 15:02:23,2025-10-28 15:04:08,Trailing Stop,5.0,183.15,183.15,0.0,True
1457,2025-10-28 15:04:20,2025-10-28 15:08:01,Take Profit 1,5.0,394.89,394.89,0.0,True
1458,2025-10-28 15:04:20,2025-10-28 15:08:01,Take Profit 1,15.0,394.89,394.89,0.0,False
1459,2025-10-28 15:04:20,2025-10-28 15:08:01,Take Profit 1,15.0,394.89,394.89,0.0,False
1460,2025-10-28 15:04:43,2025-10-28 15:08:15,Stop Loss,15.0,-8238.49,-8238.49,0.0,False
1461,2025-10-28 15:04:43,2025-10-28 15:08:15,Stop Loss,10.0,-8238.49,-5492.326666666666,2746.163333333334,True
1462,2025-10-28 15:04:43,2025-10-28 15:08:15,Stop Loss,5.0,-8238.49,-2746.163333333333,5492.326666666667,True
1463,2025-10-28 15:04:20,2025-10-28 15:08:25,Trailing Stop,5.0,376.15,376.15,0.0,True
1464,2025-10-28 15:04:20,2025-10-28 15:08:25,Trailing Stop,5.0,376.15,376.15,0.0,True
1465,2025-10-28 15:04:20,2025-10-28 15:08:25,Trailing Stop,5.0,376.15,376.15,0.0,True
1466,2025-10-28 15:08:41,2025-10-28 15:09:40,Take Profit 1,5.0,810.13,810.13,0.0,True
1467,2025-10-28 15:08:41,2025-10-28 15:09:40,Take Profit 1,15.0,810.13,810.13,0.0,False
1468,2025-10-28 15:08:41,2025-10-28 15:09:40,Take Profit 1,15.0,810.13,810.13,0.0,False
1469,2025-10-28 15:08:41,2025-10-28 15:09:57,Trailing Stop,15.0,630.89,630.89,0.0,False
1470,2025-10-28 15:08:41,2025-10-28 15:09:57,Trailing Stop,10.0,630.89,630.89,0.0,True
1471,2025-10-28 15:08:41,2025-10-28 15:09:57,Trailing Stop,5.0,630.89,630.89,0.0,True
1472,2025-10-28 15:09:02,2025-10-28 15:10:00,Session End,5.0,-1287.18,-429.06,858.1200000000001,True
1473,2025-10-28 15:09:02,2025-10-28 15:10:00,Session End,5.0,-1287.18,-429.06,858.1200000000001,True
1474,2025-10-28 15:09:02,2025-10-28 15:10:00,Session End,5.0,-1287.18,-429.06,858.1200000000001,True
1475,2025-10-29 09:21:15,2025-10-29 09:21:43,Take Profit 1,15.0,754.93,754.93,0.0,False
1476,2025-10-29 09:21:15,2025-10-29 09:21:43,Take Profit 1,15.0,754.93,754.93,0.0,False
1477,2025-10-29 09:21:15,2025-10-29 09:21:43,Take Profit 1,15.0,754.93,754.93,0.0,False
1478,2025-10-29 09:21:15,2025-10-29 09:22:41,Trailing Stop,15.0,1512.57,1512.57,0.0,False
1479,2025-10-29 09:21:15,2025-10-29 09:22:41,Trailing Stop,10.0,1512.57,1512.57,0.0,True
1480,2025-10-29 09:21:15,2025-10-29 09:22:41,Trailing Stop,5.0,1512.57,1512.57,0.0,True
1481,2025-10-29 09:20:11,2025-10-29 09:23:38,Stop Loss,5.0,-5831.4,-1943.7999999999997,3887.6,True
1482,2025-10-29 09:20:11,2025-10-29 09:23:38,Stop Loss,5.0,-5831.4,-1943.7999999999997,3887.6,True
1483,2025-10-29 09:20:11,2025-10-29 09:23:38,Stop Loss,5.0,-5831.4,-1943.7999999999997,3887.6,True
1484,2025-10-29 09:23:33,2025-10-29 09:24:31,Stop Loss,5.0,-8012.68,-2670.8933333333334,5341.786666666667,True
1485,2025-10-29 09:23:33,2025-10-29 09:24:31,Stop Loss,5.0,-8012.68,-2670.8933333333334,5341.786666666667,True
1486,2025-10-29 09:23:33,2025-10-29 09:24:31,Stop Loss,5.0,-8012.68,-2670.8933333333334,5341.786666666667,True
1487,2025-10-29 09:24:23,2025-10-29 09:25:04,Take Profit 1,5.0,748.27,748.27,0.0,True
1488,2025-10-29 09:24:23,2025-10-29 09:25:04,Take Profit 1,15.0,748.27,748.27,0.0,False
1489,2025-10-29 09:24:23,2025-10-29 09:25:04,Take Profit 1,15.0,748.27,748.27,0.0,False
1490,2025-10-29 09:24:23,2025-10-29 09:25:46,Trailing Stop,15.0,987.5,987.5,0.0,False
1491,2025-10-29 09:24:23,2025-10-29 09:25:46,Trailing Stop,10.0,987.5,987.5,0.0,True
1492,2025-10-29 09:24:23,2025-10-29 09:25:46,Trailing Stop,5.0,987.5,987.5,0.0,True
1493,2025-10-29 09:26:33,2025-10-29 09:26:54,Take Profit 1,5.0,418.64,418.64,0.0,True
1494,2025-10-29 09:26:33,2025-10-29 09:26:54,Take Profit 1,15.0,418.64,418.64,0.0,False
1495,2025-10-29 09:26:33,2025-10-29 09:26:54,Take Profit 1,15.0,418.64,418.64,0.0,False
1496,2025-10-29 09:26:33,2025-10-29 09:28:12,Take Profit 2,15.0,917.07,917.07,0.0,False
1497,2025-10-29 09:26:33,2025-10-29 09:28:12,Take Profit 2,15.0,917.07,917.07,0.0,False
1498,2025-10-29 09:26:33,2025-10-29 09:28:12,Take Profit 2,15.0,917.07,917.07,0.0,False
1499,2025-10-29 09:26:33,2025-10-29 09:28:59,Trailing Stop,15.0,1212.05,1212.05,0.0,False
1500,2025-10-29 09:26:33,2025-10-29 09:28:59,Trailing Stop,10.0,1212.05,1212.05,0.0,True
1501,2025-10-29 09:26:33,2025-10-29 09:28:59,Trailing Stop,5.0,1212.05,1212.05,0.0,True
1502,2025-10-29 09:30:06,2025-10-29 09:34:41,Stop Loss,5.0,-5028.84,-1676.28,3352.5600000000004,True
1503,2025-10-29 09:30:06,2025-10-29 09:34:41,Stop Loss,5.0,-5028.84,-1676.28,3352.5600000000004,True
1504,2025-10-29 09:30:06,2025-10-29 09:34:41,Stop Loss,5.0,-5028.84,-1676.28,3352.5600000000004,True
1505,2025-10-29 09:33:27,2025-10-29 09:35:03,Take Profit 1,5.0,763.59,763.59,0.0,True
1506,2025-10-29 09:33:27,2025-10-29 09:35:03,Take Profit 1,15.0,763.59,763.59,0.0,False
1507,2025-10-29 09:33:27,2025-10-29 09:35:03,Take Profit 1,15.0,763.59,763.59,0.0,False
1508,2025-10-29 09:33:27,2025-10-29 09:36:24,Take Profit 2,15.0,1925.35,1925.35,0.0,False
1509,2025-10-29 09:33:27,2025-10-29 09:36:24,Take Profit 2,15.0,1925.35,1925.35,0.0,False
1510,2025-10-29 09:33:27,2025-10-29 09:36:24,Take Profit 2,15.0,1925.35,1925.35,0.0,False
1511,2025-10-29 09:33:27,2025-10-29 09:36:45,Trailing Stop,15.0,2910.51,2910.51,0.0,False
1512,2025-10-29 09:33:27,2025-10-29 09:36:45,Trailing Stop,10.0,2910.51,2910.51,0.0,True
1513,2025-10-29 09:33:27,2025-10-29 09:36:45,Trailing Stop,5.0,2910.51,2910.51,0.0,True
1514,2025-10-29 09:38:49,2025-10-29 09:40:44,Take Profit 1,5.0,761.87,761.87,0.0,True
1515,2025-10-29 09:38:49,2025-10-29 09:40:44,Take Profit 1,15.0,761.87,761.87,0.0,False
1516,2025-10-29 09:38:49,2025-10-29 09:40:44,Take Profit 1,15.0,761.87,761.87,0.0,False
1517,2025-10-29 09:38:49,2025-10-29 09:41:19,Trailing Stop,15.0,30.88,30.88,0.0,False
1518,2025-10-29 09:38:49,2025-10-29 09:41:19,Trailing Stop,10.0,30.88,30.88,0.0,True
1519,2025-10-29 09:38:49,2025-10-29 09:41:19,Trailing Stop,5.0,30.88,30.88,0.0,True
1520,2025-10-29 09:39:51,2025-10-29 09:45:08,Take Profit 1,5.0,921.75,921.75,0.0,True
1521,2025-10-29 09:39:51,2025-10-29 09:45:08,Take Profit 1,15.0,921.75,921.75,0.0,False
1522,2025-10-29 09:39:51,2025-10-29 09:45:08,Take Profit 1,15.0,921.75,921.75,0.0,False
1523,2025-10-29 09:41:57,2025-10-29 09:45:28,Stop Loss,15.0,-8038.66,-8038.66,0.0,False
1524,2025-10-29 09:41:57,2025-10-29 09:45:28,Stop Loss,10.0,-8038.66,-5359.106666666667,2679.5533333333333,True
1525,2025-10-29 09:41:57,2025-10-29 09:45:28,Stop Loss,5.0,-8038.66,-2679.5533333333333,5359.106666666667,True
1526,2025-10-29 09:39:51,2025-10-29 09:46:04,Trailing Stop,5.0,741.79,741.79,0.0,True
1527,2025-10-29 09:39:51,2025-10-29 09:46:04,Trailing Stop,5.0,741.79,741.79,0.0,True
1528,2025-10-29 09:39:51,2025-10-29 09:46:04,Trailing Stop,5.0,741.79,741.79,0.0,True
1529,2025-10-29 09:46:04,2025-10-29 09:46:57,Take Profit 1,5.0,756.14,756.14,0.0,True
1530,2025-10-29 09:46:04,2025-10-29 09:46:57,Take Profit 1,15.0,756.14,756.14,0.0,False
1531,2025-10-29 09:46:04,2025-10-29 09:46:57,Take Profit 1,15.0,756.14,756.14,0.0,False
1532,2025-10-29 09:46:04,2025-10-29 09:47:48,Trailing Stop,15.0,774.44,774.44,0.0,False
1533,2025-10-29 09:46:04,2025-10-29 09:47:48,Trailing Stop,10.0,774.44,774.44,0.0,True
1534,2025-10-29 09:46:04,2025-10-29 09:47:48,Trailing Stop,5.0,774.44,774.44,0.0,True
1535,2025-10-29 09:48:00,2025-10-29 09:48:02,Take Profit 1,5.0,732.31,732.31,0.0,True
1536,2025-10-29 09:48:00,2025-10-29 09:48:02,Take Profit 1,15.0,732.31,732.31,0.0,False
1537,2025-10-29 09:48:00,2025-10-29 09:48:02,Take Profit 1,15.0,732.31,732.31,0.0,False
1538,2025-10-29 09:48:00,2025-10-29 09:48:16,Trailing Stop,15.0,-34.42,-34.42,0.0,False
1539,2025-10-29 09:48:00,2025-10-29 09:48:16,Trailing Stop,10.0,-34.42,-22.946666666666665,11.473333333333336,True
1540,2025-10-29 09:48:00,2025-10-29 09:48:16,Trailing Stop,5.0,-34.42,-11.473333333333333,22.94666666666667,True
1541,2025-10-29 09:48:32,2025-10-29 09:48:40,Take Profit 1,5.0,866.33,866.33,0.0,True
1542,2025-10-29 09:48:32,2025-10-29 09:48:40,Take Profit 1,15.0,866.33,866.33,0.0,False
1543,2025-10-29 09:48:32,2025-10-29 09:48:40,Take Profit 1,15.0,866.33,866.33,0.0,False
1544,2025-10-29 09:48:32,2025-10-29 09:48:56,Trailing Stop,15.0,-96.18,-96.18,0.0,False
1545,2025-10-29 09:48:32,2025-10-29 09:48:56,Trailing Stop,10.0,-96.18,-64.12,32.06,True
1546,2025-10-29 09:48:32,2025-10-29 09:48:56,Trailing Stop,5.0,-96.18,-32.06,64.12,True
1547,2025-10-29 09:49:45,2025-10-29 09:51:36,Stop Loss,5.0,-6981.33,-2327.1099999999997,4654.22,True
1548,2025-10-29 09:49:45,2025-10-29 09:51:36,Stop Loss,5.0,-6981.33,-2327.1099999999997,4654.22,True
1549,2025-10-29 09:49:45,2025-10-29 09:51:36,Stop Loss,5.0,-6981.33,-2327.1099999999997,4654.22,True
1550,2025-10-29 09:52:57,2025-10-29 09:55:56,Take Profit 1,5.0,726.5,726.5,0.0,True
1551,2025-10-29 09:52:57,2025-10-29 09:55:56,Take Profit 1,15.0,726.5,726.5,0.0,False
1552,2025-10-29 09:52:57,2025-10-29 09:55:56,Take Profit 1,15.0,726.5,726.5,0.0,False
1553,2025-10-29 09:52:57,2025-10-29 09:57:52,Trailing Stop,15.0,1022.3,1022.3,0.0,False
1554,2025-10-29 09:52:57,2025-10-29 09:57:52,Trailing Stop,10.0,1022.3,1022.3,0.0,True
1555,2025-10-29 09:52:57,2025-10-29 09:57:52,Trailing Stop,5.0,1022.3,1022.3,0.0,True
1556,2025-10-29 09:56:36,2025-10-29 09:57:55,Take Profit 1,5.0,785.38,785.38,0.0,True
1557,2025-10-29 09:56:36,2025-10-29 09:57:55,Take Profit 1,15.0,785.38,785.38,0.0,False
1558,2025-10-29 09:56:36,2025-10-29 09:57:55,Take Profit 1,15.0,785.38,785.38,0.0,False
1559,2025-10-29 09:56:36,2025-10-29 09:58:19,Trailing Stop,15.0,41.75,41.75,0.0,False
1560,2025-10-29 09:56:36,2025-10-29 09:58:19,Trailing Stop,10.0,41.75,41.75,0.0,True
1561,2025-10-29 09:56:36,2025-10-29 09:58:19,Trailing Stop,5.0,41.75,41.75,0.0,True
1562,2025-10-29 09:58:40,2025-10-29 10:03:05,Stop Loss,5.0,-6796.73,-2265.5766666666664,4531.153333333334,True
1563,2025-10-29 09:58:40,2025-10-29 10:03:05,Stop Loss,5.0,-6796.73,-2265.5766666666664,4531.153333333334,True
1564,2025-10-29 09:58:40,2025-10-29 10:03:05,Stop Loss,5.0,-6796.73,-2265.5766666666664,4531.153333333334,True
1565,2025-10-29 10:00:46,2025-10-29 10:11:34,Take Profit 1,5.0,823.06,823.06,0.0,True
1566,2025-10-29 10:00:46,2025-10-29 10:11:34,Take Profit 1,15.0,823.06,823.06,0.0,False
1567,2025-10-29 10:00:46,2025-10-29 10:11:34,Take Profit 1,15.0,823.06,823.06,0.0,False
1568,2025-10-29 10:00:46,2025-10-29 10:11:44,Take Profit 2,15.0,921.2,921.2,0.0,False
1569,2025-10-29 10:00:46,2025-10-29 10:11:44,Take Profit 2,15.0,921.2,921.2,0.0,False
1570,2025-10-29 10:00:46,2025-10-29 10:11:44,Take Profit 2,15.0,921.2,921.2,0.0,False
1571,2025-10-29 10:05:08,2025-10-29 10:12:02,Stop Loss,15.0,-6929.74,-6929.74,0.0,False
1572,2025-10-29 10:05:08,2025-10-29 10:12:02,Stop Loss,10.0,-6929.74,-4619.826666666666,2309.913333333334,True
1573,2025-10-29 10:05:08,2025-10-29 10:12:02,Stop Loss,5.0,-6929.74,-2309.913333333333,4619.826666666667,True
1574,2025-10-29 10:00:46,2025-10-29 10:12:14,Trailing Stop,5.0,1707.5,1707.5,0.0,True
1575,2025-10-29 10:00:46,2025-10-29 10:12:14,Trailing Stop,5.0,1707.5,1707.5,0.0,True
1576,2025-10-29 10:00:46,2025-10-29 10:12:14,Trailing Stop,5.0,1707.5,1707.5,0.0,True
1577,2025-10-29 10:12:54,2025-10-29 10:13:28,Take Profit 1,5.0,749.21,749.21,0.0,True
1578,2025-10-29 10:12:54,2025-10-29 10:13:28,Take Profit 1,15.0,749.21,749.21,0.0,False
1579,2025-10-29 10:12:54,2025-10-29 10:13:28,Take Profit 1,15.0,749.21,749.21,0.0,False
1580,2025-10-29 10:12:54,2025-10-29 10:15:01,Trailing Stop,15.0,1573.37,1573.37,0.0,False
1581,2025-10-29 10:12:54,2025-10-29 10:15:01,Trailing Stop,10.0,1573.37,1573.37,0.0,True
1582,2025-10-29 10:12:54,2025-10-29 10:15:01,Trailing Stop,5.0,1573.37,1573.37,0.0,True
1583,2025-10-29 10:18:27,2025-10-29 10:20:51,Take Profit 1,5.0,912.87,912.87,0.0,True
1584,2025-10-29 10:18:27,2025-10-29 10:20:51,Take Profit 1,15.0,912.87,912.87,0.0,False
1585,2025-10-29 10:18:27,2025-10-29 10:20:51,Take Profit 1,15.0,912.87,912.87,0.0,False
1586,2025-10-29 10:18:27,2025-10-29 10:21:10,Trailing Stop,15.0,334.97,334.97,0.0,False
1587,2025-10-29 10:18:27,2025-10-29 10:21:10,Trailing Stop,10.0,334.97,334.97,0.0,True
1588,2025-10-29 10:18:27,2025-10-29 10:21:10,Trailing Stop,5.0,334.97,334.97,0.0,True
1589,2025-10-29 10:22:00,2025-10-29 10:23:02,Take Profit 1,5.0,784.72,784.72,0.0,True
1590,2025-10-29 10:22:00,2025-10-29 10:23:02,Take Profit 1,15.0,784.72,784.72,0.0,False
1591,2025-10-29 10:22:00,2025-10-29 10:23:02,Take Profit 1,15.0,784.72,784.72,0.0,False
1592,2025-10-29 10:16:07,2025-10-29 10:23:08,Stop Loss,15.0,-6580.41,-6580.41,0.0,False
1593,2025-10-29 10:16:07,2025-10-29 10:23:08,Stop Loss,10.0,-6580.41,-4386.94,2193.4700000000003,True
1594,2025-10-29 10:16:07,2025-10-29 10:23:08,Stop Loss,5.0,-6580.41,-2193.47,4386.9400000000005,True
1595,2025-10-29 10:22:00,2025-10-29 10:23:13,Take Profit 2,5.0,898.29,898.29,0.0,True
1596,2025-10-29 10:22:00,2025-10-29 10:23:13,Take Profit 2,15.0,898.29,898.29,0.0,False
1597,2025-10-29 10:22:00,2025-10-29 10:23:13,Take Profit 2,15.0,898.29,898.29,0.0,False
1598,2025-10-29 10:22:00,2025-10-29 10:24:01,Trailing Stop,15.0,1181.96,1181.96,0.0,False
1599,2025-10-29 10:22:00,2025-10-29 10:24:01,Trailing Stop,10.0,1181.96,1181.96,0.0,True
1600,2025-10-29 10:22:00,2025-10-29 10:24:01,Trailing Stop,5.0,1181.96,1181.96,0.0,True
1601,2025-10-29 10:25:34,2025-10-29 10:26:59,Take Profit 1,5.0,738.49,738.49,0.0,True
1602,2025-10-29 10:25:34,2025-10-29 10:26:59,Take Profit 1,15.0,738.49,738.49,0.0,False
1603,2025-10-29 10:25:34,2025-10-29 10:26:59,Take Profit 1,15.0,738.49,738.49,0.0,False
1604,2025-10-29 10:25:34,2025-10-29 10:27:31,Take Profit 2,15.0,920.14,920.14,0.0,False
1605,2025-10-29 10:25:34,2025-10-29 10:27:31,Take Profit 2,15.0,920.14,920.14,0.0,False
1606,2025-10-29 10:25:34,2025-10-29 10:27:31,Take Profit 2,15.0,920.14,920.14,0.0,False
1607,2025-10-29 10:25:34,2025-10-29 10:28:41,Trailing Stop,15.0,1727.85,1727.85,0.0,False
1608,2025-10-29 10:25:34,2025-10-29 10:28:41,Trailing Stop,10.0,1727.85,1727.85,0.0,True
1609,2025-10-29 10:25:34,2025-10-29 10:28:41,Trailing Stop,5.0,1727.85,1727.85,0.0,True
1610,2025-10-29 10:29:35,2025-10-29 10:30:10,Take Profit 1,5.0,781.88,781.88,0.0,True
1611,2025-10-29 10:29:35,2025-10-29 10:30:10,Take Profit 1,15.0,781.88,781.88,0.0,False
1612,2025-10-29 10:29:35,2025-10-29 10:30:10,Take Profit 1,15.0,781.88,781.88,0.0,False
1613,2025-10-29 10:29:35,2025-10-29 10:30:33,Trailing Stop,15.0,37.3,37.3,0.0,False
1614,2025-10-29 10:29:35,2025-10-29 10:30:33,Trailing Stop,10.0,37.3,37.3,0.0,True
1615,2025-10-29 10:29:35,2025-10-29 10:30:33,Trailing Stop,5.0,37.3,37.3,0.0,True
1616,2025-10-29 10:30:43,2025-10-29 10:32:54,Take Profit 1,5.0,405.62,405.62,0.0,True
1617,2025-10-29 10:30:43,2025-10-29 10:32:54,Take Profit 1,15.0,405.62,405.62,0.0,False
1618,2025-10-29 10:30:43,2025-10-29 10:32:54,Take Profit 1,15.0,405.62,405.62,0.0,False
1619,2025-10-29 10:30:43,2025-10-29 10:32:57,Take Profit 2,15.0,956.52,956.52,0.0,False
1620,2025-10-29 10:30:43,2025-10-29 10:32:57,Take Profit 2,15.0,956.52,956.52,0.0,False
